Date,Bank_Native_Country,State,Bank_Name,Ticker,Bank_Local_Currency,Bank_Type,Bank_Product,Bank_Product_Type,Bank_Product_Name,Min_Loan_Amount,Bank_Offer_Feature,Term (Y),Interest_Type,Interest,APRC,Mortgage_Loan_Amt,Mortgage_Down_Payment,Mortgage_Category,Mortgage_Reason,Mortgage_Pymt_Mode,Fixed_Rate_Term,Bank_Product_Code
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,2 year Fixed LTV 80 to 85%,,Offline,10,Fixed,3.09%,3.90%,72000,20%,New Purchase,Primary Residence,Principal + Interest,2,10YMF
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,5 year Fixed LTV 75 to 80%,,Offline,10,Fixed,3.14%,3.70%,72000,20%,New Purchase,Primary Residence,Principal + Interest,5,10YMF
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,5 year Fixed LTV 80 to 85%,,Offline,10,Fixed,3.39%,3.80%,72000,20%,New Purchase,Primary Residence,Principal + Interest,5,10YMF
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,2 year Fixed LTV 75 to 80%,,Offline,10,Fixed,2.44%,3.90%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2,10YMF
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,2 year Fixed LTV 80 to 85%,,Offline,10,Fixed,2.69%,3.90%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2,10YMF
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,2 year Fixed LTV 75 to 80%,,Offline,10,Fixed,2.84%,3.90%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2,10YMF
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,2 year Fixed LTV 80 to 85%,,Offline,10,Fixed,3.09%,3.90%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2,10YMF
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,5 year Fixed LTV 75 to 80%,,Offline,10,Fixed,2.94%,3.70%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5,10YMF
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,5 year Fixed LTV 75 to 80%,,Offline,10,Fixed,3.14%,3.70%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5,10YMF
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,5 year Fixed LTV 80 to 85%,,Offline,10,Fixed,3.19%,3.80%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5,10YMF
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,5 year Fixed LTV 80 to 85%,,Offline,10,Fixed,3.39%,3.80%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5,10YMF
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,2 year Fixed LTV 75 to 80%,,Offline,10,Fixed,2.31%,3.90%,360000,20%,New Purchase,Primary Residence,Principal + Interest,2,10YMF
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,2 year Fixed LTV 80 to 85%,,Offline,10,Fixed,2.56%,3.90%,360000,20%,New Purchase,Primary Residence,Principal + Interest,2,10YMF
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,2 year Fixed LTV 75 to 80%,,Offline,10,Fixed,2.84%,3.90%,360000,20%,New Purchase,Primary Residence,Principal + Interest,2,10YMF
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,2 year Fixed LTV 80 to 85%,,Offline,10,Fixed,3.09%,3.90%,360000,20%,New Purchase,Primary Residence,Principal + Interest,2,10YMF
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,5 year Fixed LTV 75 to 80%,,Offline,10,Fixed,2.87%,3.70%,360000,20%,New Purchase,Primary Residence,Principal + Interest,5,10YMF
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,5 year Fixed LTV 80 to 85%,,Offline,10,Fixed,3.12%,3.80%,360000,20%,New Purchase,Primary Residence,Principal + Interest,5,10YMF
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,5 year Fixed LTV 75 to 80%,,Offline,10,Fixed,3.14%,3.70%,360000,20%,New Purchase,Primary Residence,Principal + Interest,5,10YMF
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,5 year Fixed LTV 80 to 85%,,Offline,10,Fixed,3.39%,3.80%,360000,20%,New Purchase,Primary Residence,Principal + Interest,5,10YMF
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,2 year Fixed LTV 75 to 80%,,Offline,15,Fixed,2.84%,3.90%,72000,20%,New Purchase,Primary Residence,Principal + Interest,2,15YMF
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,2 year Fixed LTV 80 to 85%,,Offline,15,Fixed,3.09%,3.90%,72000,20%,New Purchase,Primary Residence,Principal + Interest,2,15YMF
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,5 year Fixed LTV 75 to 80%,,Offline,15,Fixed,3.14%,3.70%,72000,20%,New Purchase,Primary Residence,Principal + Interest,5,15YMF
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,5 year Fixed LTV 80 to 85%,,Offline,15,Fixed,3.39%,3.80%,72000,20%,New Purchase,Primary Residence,Principal + Interest,5,15YMF
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,2 year Fixed LTV 75 to 80%,,Offline,15,Fixed,2.44%,3.90%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2,15YMF
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,2 year Fixed LTV 80 to 85%,,Offline,15,Fixed,2.69%,3.90%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2,15YMF
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,2 year Fixed LTV 75 to 80%,,Offline,15,Fixed,2.84%,3.90%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2,15YMF
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,2 year Fixed LTV 80 to 85%,,Offline,15,Fixed,3.09%,3.90%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2,15YMF
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,5 year Fixed LTV 75 to 80%,,Offline,15,Fixed,2.94%,3.70%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5,15YMF
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,5 year Fixed LTV 75 to 80%,,Offline,15,Fixed,3.14%,3.70%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5,15YMF
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,5 year Fixed LTV 80 to 85%,,Offline,15,Fixed,3.19%,3.80%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5,15YMF
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,5 year Fixed LTV 80 to 85%,,Offline,15,Fixed,3.39%,3.80%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5,15YMF
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,2 year Fixed LTV 75 to 80%,,Offline,15,Fixed,2.31%,3.90%,360000,20%,New Purchase,Primary Residence,Principal + Interest,2,15YMF
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,2 year Fixed LTV 80 to 85%,,Offline,15,Fixed,2.56%,3.90%,360000,20%,New Purchase,Primary Residence,Principal + Interest,2,15YMF
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,2 year Fixed LTV 75 to 80%,,Offline,15,Fixed,2.84%,3.90%,360000,20%,New Purchase,Primary Residence,Principal + Interest,2,15YMF
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,2 year Fixed LTV 80 to 85%,,Offline,15,Fixed,3.09%,3.90%,360000,20%,New Purchase,Primary Residence,Principal + Interest,2,15YMF
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,5 year Fixed LTV 75 to 80%,,Offline,15,Fixed,2.87%,3.70%,360000,20%,New Purchase,Primary Residence,Principal + Interest,5,15YMF
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,5 year Fixed LTV 80 to 85%,,Offline,15,Fixed,3.12%,3.80%,360000,20%,New Purchase,Primary Residence,Principal + Interest,5,15YMF
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,5 year Fixed LTV 75 to 80%,,Offline,15,Fixed,3.14%,3.70%,360000,20%,New Purchase,Primary Residence,Principal + Interest,5,15YMF
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,5 year Fixed LTV 80 to 85%,,Offline,15,Fixed,3.39%,3.80%,360000,20%,New Purchase,Primary Residence,Principal + Interest,5,15YMF
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,2 year Fixed LTV 75 to 80%,,Offline,20,Fixed,2.84%,3.90%,72000,20%,New Purchase,Primary Residence,Principal + Interest,2,20YMF
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,2 year Fixed LTV 80 to 85%,,Offline,20,Fixed,3.09%,3.90%,72000,20%,New Purchase,Primary Residence,Principal + Interest,2,20YMF
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,5 year Fixed LTV 75 to 80%,,Offline,20,Fixed,3.14%,3.70%,72000,20%,New Purchase,Primary Residence,Principal + Interest,5,20YMF
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,5 year Fixed LTV 80 to 85%,,Offline,20,Fixed,3.39%,3.80%,72000,20%,New Purchase,Primary Residence,Principal + Interest,5,20YMF
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,2 year Fixed LTV 75 to 80%,,Offline,20,Fixed,2.44%,3.90%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2,20YMF
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,2 year Fixed LTV 80 to 85%,,Offline,20,Fixed,2.69%,3.90%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2,20YMF
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,2 year Fixed LTV 75 to 80%,,Offline,20,Fixed,2.84%,3.90%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2,20YMF
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,2 year Fixed LTV 80 to 85%,,Offline,20,Fixed,3.09%,3.90%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2,20YMF
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,5 year Fixed LTV 75 to 80%,,Offline,20,Fixed,2.94%,3.70%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5,20YMF
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,5 year Fixed LTV 75 to 80%,,Offline,20,Fixed,3.14%,3.70%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5,20YMF
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,5 year Fixed LTV 80 to 85%,,Offline,20,Fixed,3.19%,3.80%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5,20YMF
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,5 year Fixed LTV 80 to 85%,,Offline,20,Fixed,3.39%,3.80%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5,20YMF
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,2 year Fixed LTV 75 to 80%,,Offline,20,Fixed,2.31%,3.90%,360000,20%,New Purchase,Primary Residence,Principal + Interest,2,20YMF
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,2 year Fixed LTV 80 to 85%,,Offline,20,Fixed,2.56%,3.90%,360000,20%,New Purchase,Primary Residence,Principal + Interest,2,20YMF
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,2 year Fixed LTV 75 to 80%,,Offline,20,Fixed,2.84%,3.90%,360000,20%,New Purchase,Primary Residence,Principal + Interest,2,20YMF
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,2 year Fixed LTV 80 to 85%,,Offline,20,Fixed,3.09%,3.90%,360000,20%,New Purchase,Primary Residence,Principal + Interest,2,20YMF
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,5 year Fixed LTV 75 to 80%,,Offline,20,Fixed,2.87%,3.70%,360000,20%,New Purchase,Primary Residence,Principal + Interest,5,20YMF
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,5 year Fixed LTV 80 to 85%,,Offline,20,Fixed,3.12%,3.80%,360000,20%,New Purchase,Primary Residence,Principal + Interest,5,20YMF
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,5 year Fixed LTV 75 to 80%,,Offline,20,Fixed,3.14%,3.70%,360000,20%,New Purchase,Primary Residence,Principal + Interest,5,20YMF
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,5 year Fixed LTV 80 to 85%,,Offline,20,Fixed,3.39%,3.80%,360000,20%,New Purchase,Primary Residence,Principal + Interest,5,20YMF
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,2 year Fixed LTV 75 to 80%,,Offline,25,Fixed,2.84%,3.90%,72000,20%,New Purchase,Primary Residence,Principal + Interest,2,25YMF
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,2 year Fixed LTV 80 to 85%,,Offline,25,Fixed,3.09%,3.90%,72000,20%,New Purchase,Primary Residence,Principal + Interest,2,25YMF
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,5 year Fixed LTV 75 to 80%,,Offline,25,Fixed,3.14%,3.70%,72000,20%,New Purchase,Primary Residence,Principal + Interest,5,25YMF
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,5 year Fixed LTV 80 to 85%,,Offline,25,Fixed,3.39%,3.80%,72000,20%,New Purchase,Primary Residence,Principal + Interest,5,25YMF
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,2 year Fixed LTV 75 to 80%,,Offline,25,Fixed,2.44%,3.90%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2,25YMF
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,2 year Fixed LTV 80 to 85%,,Offline,25,Fixed,2.69%,3.90%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2,25YMF
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,2 year Fixed LTV 75 to 80%,,Offline,25,Fixed,2.84%,3.90%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2,25YMF
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,2 year Fixed LTV 80 to 85%,,Offline,25,Fixed,3.09%,3.90%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2,25YMF
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,5 year Fixed LTV 75 to 80%,,Offline,25,Fixed,2.94%,3.70%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5,25YMF
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,5 year Fixed LTV 75 to 80%,,Offline,25,Fixed,3.14%,3.70%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5,25YMF
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,5 year Fixed LTV 80 to 85%,,Offline,25,Fixed,3.19%,3.80%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5,25YMF
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,5 year Fixed LTV 80 to 85%,,Offline,25,Fixed,3.39%,3.80%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5,25YMF
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,2 year Fixed LTV 75 to 80%,,Offline,30,Fixed,2.84%,3.90%,72000,20%,New Purchase,Primary Residence,Principal + Interest,2,30YMF
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,2 year Fixed LTV 80 to 85%,,Offline,30,Fixed,3.09%,3.90%,72000,20%,New Purchase,Primary Residence,Principal + Interest,2,30YMF
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,5 year Fixed LTV 75 to 80%,,Offline,30,Fixed,3.14%,3.70%,72000,20%,New Purchase,Primary Residence,Principal + Interest,5,30YMF
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,5 year Fixed LTV 80 to 85%,,Offline,30,Fixed,3.39%,3.80%,72000,20%,New Purchase,Primary Residence,Principal + Interest,5,30YMF
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,2 year Fixed LTV 75 to 80%,,Offline,30,Fixed,2.44%,3.90%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2,30YMF
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,2 year Fixed LTV 80 to 85%,,Offline,30,Fixed,2.69%,3.90%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2,30YMF
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,2 year Fixed LTV 75 to 80%,,Offline,30,Fixed,2.84%,3.90%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2,30YMF
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,2 year Fixed LTV 80 to 85%,,Offline,30,Fixed,3.09%,3.90%,216000,20%,New Purchase,Primary Residence,Principal + Interest,2,30YMF
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,5 year Fixed LTV 75 to 80%,,Offline,30,Fixed,2.94%,3.70%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5,30YMF
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,5 year Fixed LTV 75 to 80%,,Offline,30,Fixed,3.14%,3.70%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5,30YMF
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,5 year Fixed LTV 80 to 85%,,Offline,30,Fixed,3.19%,3.80%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5,30YMF
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,5 year Fixed LTV 80 to 85%,,Offline,30,Fixed,3.39%,3.80%,216000,20%,New Purchase,Primary Residence,Principal + Interest,5,30YMF
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,2 year Fixed LTV 75 to 80%,,Offline,30,Fixed,2.31%,3.90%,360000,20%,New Purchase,Primary Residence,Principal + Interest,2,30YMF
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,2 year Fixed LTV 80 to 85%,,Offline,30,Fixed,2.56%,3.90%,360000,20%,New Purchase,Primary Residence,Principal + Interest,2,30YMF
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,2 year Fixed LTV 75 to 80%,,Offline,30,Fixed,2.84%,3.90%,360000,20%,New Purchase,Primary Residence,Principal + Interest,2,30YMF
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,2 year Fixed LTV 80 to 85%,,Offline,30,Fixed,3.09%,3.90%,360000,20%,New Purchase,Primary Residence,Principal + Interest,2,30YMF
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,5 year Fixed LTV 75 to 80%,,Offline,30,Fixed,2.87%,3.70%,360000,20%,New Purchase,Primary Residence,Principal + Interest,5,30YMF
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,5 year Fixed LTV 80 to 85%,,Offline,30,Fixed,3.12%,3.80%,360000,20%,New Purchase,Primary Residence,Principal + Interest,5,30YMF
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,5 year Fixed LTV 75 to 80%,,Offline,30,Fixed,3.14%,3.70%,360000,20%,New Purchase,Primary Residence,Principal + Interest,5,30YMF
 2018-03-20,UK,London,Lloyds Bank,LLOY,GBP,Bank,Mortgages,Mortgages,5 year Fixed LTV 80 to 85%,,Offline,30,Fixed,3.39%,3.80%,360000,20%,New Purchase,Primary Residence,Principal + Interest,5,30YMF
 2018-03-20,UK,London,Metro Bank,MTRO,GBP,Bank,Mortgages,Mortgages,2 year Fixed,"72,000",Offline,30,Variable,1.94%,3.90%,"72,000",20%,New Purchase,Primary Residence,Principle + Interest,2,30YMV
 2018-03-20,UK,London,Metro Bank,MTRO,GBP,Bank,Mortgages,Mortgages,3 year Fixed,"72,000",Offline,30,Variable,1.94%,3.80%,"72,000",20%,New Purchase,Primary Residence,Principle + Interest,3,30YMV
 2018-03-20,UK,London,Metro Bank,MTRO,GBP,Bank,Mortgages,Mortgages,5 year Fixed,"72,000",Offline,30,Variable,1.99%,3.50%,"72,000",20%,New Purchase,Primary Residence,Principle + Interest,5,30YMV
 2018-03-20,UK,London,Metro Bank,MTRO,GBP,Bank,Mortgages,Mortgages,2 year Fixed,"2,16,000",Offline,30,Variable,1.94%,3.80%,"2,16,000",20%,New Purchase,Primary Residence,Principle + Interest,2,30YMV
 2018-03-20,UK,London,Metro Bank,MTRO,GBP,Bank,Mortgages,Mortgages,3 year Fixed,"2,16,000",Offline,30,Variable,1.94%,3.70%,"2,16,000",20%,New Purchase,Primary Residence,Principle + Interest,3,30YMV
 2018-03-20,UK,London,Metro Bank,MTRO,GBP,Bank,Mortgages,Mortgages,5 year Fixed,"2,16,000",Offline,30,Variable,1.99%,3.40%,"2,16,000",20%,New Purchase,Primary Residence,Principle + Interest,5,30YMV
 2018-03-20,UK,London,Metro Bank,MTRO,GBP,Bank,Mortgages,Mortgages,2 year Fixed,"3,60,000",Offline,30,Variable,1.94%,3.80%,"3,60,000",20%,New Purchase,Primary Residence,Principle + Interest,2,30YMV
 2018-03-20,UK,London,Metro Bank,MTRO,GBP,Bank,Mortgages,Mortgages,3 year Fixed,"3,60,000",Offline,30,Variable,1.94%,3.60%,"3,60,000",20%,New Purchase,Primary Residence,Principle + Interest,3,30YMV
 2018-03-20,UK,London,Metro Bank,MTRO,GBP,Bank,Mortgages,Mortgages,5 year Fixed,"3,60,000",Offline,30,Variable,1.99%,3.40%,"3,60,000",20%,New Purchase,Primary Residence,Principle + Interest,5,30YMV
 2018-03-20,UK,London,Metro Bank,MTRO,GBP,Bank,Mortgages,Mortgages,2 year Fixed,"72,000",Offline,10,Variable,1.94%,3.70%,"72,000",20%,New Purchase,Primary Residence,Principle + Interest,2,10YMV
 2018-03-20,UK,London,Metro Bank,MTRO,GBP,Bank,Mortgages,Mortgages,3 year Fixed,"72,000",Offline,10,Variable,1.94%,3.40%,"72,000",20%,New Purchase,Primary Residence,Principle + Interest,3,10YMV
 2018-03-20,UK,London,Metro Bank,MTRO,GBP,Bank,Mortgages,Mortgages,5 year Fixed,"72,000",Offline,10,Variable,1.99%,2.90%,"72,000",20%,New Purchase,Primary Residence,Principle + Interest,5,10YMV
 2018-03-20,UK,London,Metro Bank,MTRO,GBP,Bank,Mortgages,Mortgages,2 year Fixed,"2,16,000",Offline,10,Variable,1.94%,3.40%,"2,16,000",20%,New Purchase,Primary Residence,Principle + Interest,2,10YMV
 2018-03-20,UK,London,Metro Bank,MTRO,GBP,Bank,Mortgages,Mortgages,3 year Fixed,"2,16,000",Offline,10,Variable,1.94%,3.10%,"2,16,000",20%,New Purchase,Primary Residence,Principle + Interest,3,10YMV
 2018-03-20,UK,London,Metro Bank,MTRO,GBP,Bank,Mortgages,Mortgages,5 year Fixed,"2,16,000",Offline,10,Variable,1.99%,2.70%,"2,16,000",20%,New Purchase,Primary Residence,Principle + Interest,5,10YMV
 2018-03-20,UK,London,Metro Bank,MTRO,GBP,Bank,Mortgages,Mortgages,2 year Fixed,"3,60,000",Offline,10,Variable,1.94%,3.40%,"3,60,000",20%,New Purchase,Primary Residence,Principle + Interest,2,10YMV
 2018-03-20,UK,London,Metro Bank,MTRO,GBP,Bank,Mortgages,Mortgages,3 year Fixed,"3,60,000",Offline,10,Variable,1.94%,3.10%,"3,60,000",20%,New Purchase,Primary Residence,Principle + Interest,3,10YMV
 2018-03-20,UK,London,Metro Bank,MTRO,GBP,Bank,Mortgages,Mortgages,5 year Fixed,"3,60,000",Offline,10,Variable,1.99%,2.60%,"3,60,000",20%,New Purchase,Primary Residence,Principle + Interest,5,10YMV
 2018-03-20,UK,London,Metro Bank,MTRO,GBP,Bank,Mortgages,Mortgages,2 year Fixed,"72,000",Offline,15,Variable,1.94%,3.80%,"72,000",20%,New Purchase,Primary Residence,Principle + Interest,2,15YMV
 2018-03-20,UK,London,Metro Bank,MTRO,GBP,Bank,Mortgages,Mortgages,3 year Fixed,"72,000",Offline,15,Variable,1.94%,3.60%,"72,000",20%,New Purchase,Primary Residence,Principle + Interest,3,15YMV
 2018-03-20,UK,London,Metro Bank,MTRO,GBP,Bank,Mortgages,Mortgages,5 year Fixed,"72,000",Offline,15,Variable,1.99%,3.20%,"72,000",20%,New Purchase,Primary Residence,Principle + Interest,5,15YMV
 2018-03-20,UK,London,Metro Bank,MTRO,GBP,Bank,Mortgages,Mortgages,2 year Fixed,"2,16,000",Offline,15,Variable,1.94%,3.60%,"2,16,000",20%,New Purchase,Primary Residence,Principle + Interest,2,15YMV
 2018-03-20,UK,London,Metro Bank,MTRO,GBP,Bank,Mortgages,Mortgages,3 year Fixed,"2,16,000",Offline,15,Variable,1.94%,3.40%,"2,16,000",20%,New Purchase,Primary Residence,Principle + Interest,3,15YMV
