Date,Bank_Native_Country,State,Bank_Name,Ticker,Bank_Local_Currency,Bank_Type,Bank_Product,Bank_Product_Type,Bank_Product_Code,Bank_Product_Name,Minm_Balance,Maxm_Balance,Bank_Offer_Feature,Term_in_Months,Interest_Type,Interest,AER,Source
 2018-04-03,UK,London,Virgin Money Plc.,VM,GBP,Bank,Deposits,Term Deposits,24MCDF,2 Year Fixed Rate Cash E-ISA Issue 318,20000,,Online,24,Fixed,1.56%,1.56%,Bank Website
 2018-04-03,UK,London,Virgin Money Plc.,VM,GBP,Bank,Deposits,Term Deposits,36MCDF,3 Year Fixed Rate Cash E-ISA Issue 320,20000,,Online,36,Fixed,1.85%,1.85%,Bank Website
 2018-04-03,UK,London,Virgin Money Plc.,VM,GBP,Bank,Deposits,Savings,_MSBF,Easy Access Cash E-ISA Issue 23,20000,,Online,,Fixed,1.16%,1.16%,Bank Website
 2018-04-03,UK,London,Virgin Money Plc.,VM,GBP,Bank,Deposits,Savings,_MSBF,Regular E-Saver Issue 10,250,,Online,,Fixed,2.25%,2.25%,Bank Website
 2018-04-03,UK,London,Virgin Money Plc.,VM,GBP,Bank,Deposits,Savings,_MSBF,Saving to Buy Issue 7,30000,,Online,,Fixed,0.75%,0.75%,Bank Website
 2018-04-03,UK,London,Virgin Money Plc.,VM,GBP,Bank,Deposits,Term Deposits,12MCDF,1 Year Fixed Rate E-Bond Issue 313,1000000,,Online,12,Fixed,1.25%,1.25%,Bank Website
 2018-04-03,UK,London,Virgin Money Plc.,VM,GBP,Bank,Deposits,Term Deposits,36MCDF,3 Year Fixed Rate E-Bond Issue 314,1000000,,Online,36,Fixed,1.50%,1.50%,Bank Website
 2018-04-03,UK,London,Virgin Money Plc.,VM,GBP,Bank,Deposits,Term Deposits,12MCDF,1 Year Fixed Rate Cash ISA Issue 353,20000,,Offline,12,Fixed,1.30%,1.30%,Bank Website
 2018-04-03,UK,London,Virgin Money Plc.,VM,GBP,Bank,Deposits,Term Deposits,24MCDF,2 Year Fixed Rate Cash ISA Issue 354,20000,,Offline,24,Fixed,1.56%,1.56%,Bank Website
 2018-04-03,UK,London,Virgin Money Plc.,VM,GBP,Bank,Deposits,Term Deposits,36MCDF,3 Year Fixed Rate Cash ISA Issue 355,20000,,Offline,36,Fixed,1.85%,1.85%,Bank Website
 2018-04-03,UK,London,Virgin Money Plc.,VM,GBP,Bank,Deposits,Savings,_MSBF,Regular Saver Issue 9,250,,Offline,,Fixed,2.25%,2.25%,Bank Website
 2018-04-03,UK,London,Virgin Money Plc.,VM,GBP,Bank,Deposits,Term Deposits,12MCDF,1 Year Fixed Rate Bond Issue 358,1000000,,Offline,12,Fixed,1.25%,1.25%,Bank Website
 2018-04-03,UK,London,Virgin Money Plc.,VM,GBP,Bank,Deposits,Term Deposits,36MCDF,3 Year Fixed Rate Bond Issue 359,1000000,,Offline,36,Fixed,1.50%,1.50%,Bank Website
 2018-04-03,UK,London,Virgin Money Plc.,VM,GBP,Bank,Deposits,Current,_MCCF,Essential Current Account,100000,,Offline,,Fixed,0.75%,0.75%,Bank Website
